      3.649431   -871.213246      5.649767      0.992154
      3.656436   -872.062351      5.881768      1.032182
      3.663440   -874.113328      5.905252      1.030073
      3.670445   -877.044201      5.870455      1.016834
      3.677450   -880.574693      5.969924      1.029070
      3.684454   -884.470537      5.883572      1.006877
      3.691459   -888.545405      5.961659      1.015058
      3.698464   -892.643941      5.964099      1.009493
      3.705468   -896.643914      6.021678      1.013669
      3.712473   -900.456393      6.052732      1.013181
      3.719478   -904.011008      6.086903      1.013260
      3.726482   -907.257765      6.093607      1.008827
      3.733487   -910.167146      6.103806      1.005031
      3.740492   -912.718675      6.190453      1.013512
      3.747496   -914.902870      6.128598      0.998436
      3.754501   -916.721678      6.189127      1.002843
      3.761506   -918.180136      6.241565      1.005774
      3.768510   -919.288365      6.153422      0.987614
      3.775515   -920.062278      6.146774      0.981769
      3.782520   -920.517678      6.168098      0.980465
      3.789524   -920.672133      6.189431      0.979127
      3.796529   -920.545765      6.269907      0.986325
      3.803534   -920.157158      6.305256      0.986960
      3.810538   -919.524977      6.249374      0.974854
      3.817543   -918.668725      6.347973      0.984392
      3.824548   -917.605923      6.296072      0.973244
      3.831552   -916.353438      6.319605      0.972532
      3.838557   -914.928138      6.391826      0.978308
      3.845562   -913.344960      6.450721      0.982123
      3.852566   -911.617954      6.401410      0.972136
      3.859571   -919.176925      6.389311      0.967089
      3.866576   -916.487853      6.412160      0.966612
      3.873580   -914.530731      6.501479      0.974338
      3.880585   -910.171027      6.448477      0.964593
      3.887590   -906.983411      6.460536      0.962905
      3.894594   -903.505262      6.458401      0.959592
      3.901599   -900.544969      6.469732      0.957961
      3.908604   -899.242185      6.524460      0.961516
      3.915608   -896.538692      6.510420      0.956995
      3.922613   -895.102908      6.530708      0.956583
      3.929618   -895.404988      6.616821      0.963729
      3.936622   -894.522099      6.781597      0.979100
      3.943627   -890.135561      6.562373      0.952453
      3.950632   -889.239356      6.582489      0.952273
      3.957636   -888.389490      6.611331      0.953145
      3.964641   -886.249070      6.599938      0.949622
      3.971646   -884.374128      6.611642      0.948724
      3.978650   -882.555005      6.641169      0.949803
      3.985655   -880.205940      6.665576      0.950369
      3.992660   -877.620808      6.670387      0.948850
      3.999664   -877.490738      6.759338      0.956247
      4.006669   -874.923683      6.722602      0.950619
      4.013674   -873.843956      6.746417      0.951188
      4.020678   -873.998717      6.821190      0.957167
      4.027683   -871.809206      6.774583      0.950862
      4.034688   -873.833505      6.878794      0.959601
      4.041692   -874.166912      7.048576      0.974199
      4.048697   -870.429552      6.803563      0.949288
      4.055702   -870.553713      6.826494      0.950184
      4.062706   -871.114360      6.865200      0.952684
      4.069711   -872.185417      6.994619      0.963731
      4.076716   -871.563205      6.961255      0.959448
      4.083720   -871.018533      6.947950      0.957112
      4.090725   -870.888529      6.971485      0.958303
      4.097730   -870.764129      6.995284      0.959572
      4.104734   -870.698940      7.027006      0.961610
      4.111739   -870.491383      7.055805      0.963420
      4.118744   -870.211569      7.076288      0.964528
      4.125748   -869.941220      7.094455      0.965482
      4.132753   -869.612617      7.112213      0.966459
      4.139758   -869.053808      7.125128      0.967068
      4.146762   -868.392175      7.132642      0.967267
      4.153767   -867.876720      7.139654      0.967492
      4.160772   -867.557895      7.147441      0.967852
      4.167776   -867.348633      7.144827      0.967375
      4.174781   -867.243311      7.152618      0.967878
      4.181786   -867.136025      7.140300      0.966699
      4.188790   -867.123864      7.135363      0.966235
