      8.222093      1.273919     -2.531448   -855.544634
      8.253643      1.275046     -2.529653   -853.654393
      8.285314      1.276470     -2.528059   -851.767966
      8.317107      1.278324     -2.526751   -849.863218
      8.349022      1.280801     -2.525851   -847.927877
      8.381059      1.284180     -2.525533   -845.985787
      8.413218      1.288724     -2.525946   -844.107029
      8.445502      1.287972     -2.523013   -842.222498
      8.477909      1.323061     -2.541044   -842.715618
      8.510441      1.307582     -2.530151   -839.881337
      8.543097      1.324856     -2.537421   -840.206955
      8.575879      1.294613     -2.517525   -835.736792
      8.608786      1.290694     -2.512636   -834.213746
      8.641820      1.302902     -2.517923   -833.126426
      8.674981      1.316410     -2.523585   -833.218178
      8.708268      1.299393     -2.511053   -830.105048
      8.741684      1.294401     -2.505528   -828.644262
      8.775228      1.293133     -2.502338   -827.260390
      8.808900      1.374285     -2.543074   -827.175741
      8.842702      1.408859     -2.553837   -826.373832
      8.876633      1.407049     -2.551208   -825.074661
      8.910695      1.401846     -2.547398   -823.812429
      8.944887      1.408326     -2.547609   -822.657299
      8.979210      1.408714     -2.545738   -821.523796
      9.013666      1.413608     -2.545375   -820.440176
      9.048253      1.417321     -2.544602   -819.402248
      9.082973      1.420604     -2.543681   -818.404509
      9.117826      1.424789     -2.543028   -817.442556
      9.152814      1.428626     -2.542250   -816.517849
      9.187935      1.420354     -2.537769   -815.576580
      9.223191      1.435835     -2.540514   -814.787305
      9.258582      1.442159     -2.540371   -813.985642
      9.294110      1.444193     -2.539035   -813.221824
      9.329773      1.423025     -2.530951   -812.352730
      9.365573      1.449950     -2.536808   -811.804039
      9.401511      1.459871     -2.537397   -811.161971
      9.437587      1.448871     -2.532830   -810.510580
      9.473801      1.468125     -2.535617   -809.963262
      9.510154      1.448064     -2.528945   -809.318330
      9.546646      1.461486     -2.530490   -808.809065
      9.583279      1.455749     -2.527291   -808.251708
      9.620052      1.448816     -2.523691   -807.696087
      9.656966      1.439562     -2.519289   -807.125063
      9.694022      1.451321     -2.520759   -806.718644
      9.731220      1.475937     -2.524781   -806.371686
      9.768561      1.442720     -2.514802   -805.728062
      9.806045      1.480086     -2.522128   -805.495290
      9.843673      1.469853     -2.518216   -805.019991
      9.881445      1.443668     -2.509738   -804.438153
      9.919363      1.467587     -2.514225   -804.182363
      9.957425      1.447749     -2.507391   -803.661855
      9.995634      1.476718     -2.512811   -803.443744
     10.033990      1.438348     -2.501107   -802.830447
     10.072492      1.451129     -2.503119   -802.553724
     10.111143      1.474479     -2.507222   -802.327738
     10.149941      1.479092     -2.506529   -801.999685
     10.188889      1.455665     -2.499220   -801.535586
     10.227986      1.441650     -2.493465   -801.117556
     10.267233      1.440964     -2.491541   -800.791551
     10.306630      1.443788     -2.490706   -800.495803
     10.346179      1.444031     -2.489086   -800.191064
     10.385880      1.445708     -2.487908   -799.902262
     10.425733      1.463975     -2.491338   -799.709079
     10.465738      1.471128     -2.491460   -799.456556
     10.505898      1.465190     -2.488356   -799.149323
     10.546211      1.454549     -2.483842   -798.823883
     10.586679      1.458634     -2.483341   -798.578744
     10.627303      1.479493     -2.486891   -798.410885
     10.668082      1.459524     -2.480326   -798.069731
     10.709018      1.497906     -2.487363   -797.971064
     10.750110      1.504557     -2.486909   -797.746661
     10.791361      1.496241     -2.483920   -797.484006
     10.832770      1.496548     -2.482412   -797.252446
     10.874337      1.500655     -2.481585   -797.037300
     10.916065      1.509640     -2.481487   -796.838881
     10.957952      1.517405     -2.481046   -796.639331
     11.000000      1.570794     -2.483020   -796.482433
