3.7828  0.2856  -14.71634255
3.7828  0.3015  -10.84993846
3.7828  0.3173  -6.98353437
3.7828  0.3332  -3.66840394
3.7828  0.3491  -3.29339384
3.7828  0.3649  -2.90292918
3.7828  0.3808  -2.51160594
3.7828  0.3967  -2.12028271
3.7828  0.4125  -1.72895947
3.7828  0.4284  -1.63109089
3.7828  0.4443  -1.54203029
3.7828  0.4601  -1.45029293
3.7828  0.4760  -1.35855557
3.7828  0.4919  -1.26681820
3.7828  0.5077  -1.21877779
3.7828  0.5236  -1.18452526
3.7828  0.5395  -1.14863637
3.7828  0.5553  -1.11274748
3.7828  0.5712  -1.07685859
3.7828  0.5871  -1.05319192
3.7828  0.6029  -1.04240404
3.7828  0.6188  -1.03568687
3.7828  0.6347  -1.02896970
3.7828  0.6505  -1.02225253
3.7828  0.6664  -1.01729293
3.7828  0.6823  -1.01797980
3.7828  0.6981  -1.03429293
3.7828  0.7140  -1.05060606
3.7828  0.7299  -1.06691919
3.7828  0.7457  -1.08309091
3.7828  0.7616  -1.09806061
3.7828  0.7775  -1.13157576
3.7828  0.7933  -1.16727273
3.7828  0.8092  -1.20296970
3.7828  0.8251  -1.23866667
3.7828  0.8409  -1.27522223
3.7828  0.8568  -1.32711112
3.7828  0.8727  -1.38603031
3.7828  0.8885  -1.44494950
3.7828  0.9044  -1.50386870
3.7828  0.9203  -1.57355557
3.7828  0.9361  -1.66003032
3.7828  0.9520  -1.75963638
3.7828  0.9679  -1.85924244
3.7828  0.9837  -1.95884851
3.7828  0.9996  -2.25236373
3.7828  1.0155  -2.67618185
3.7828  1.0313  -2.86157579
3.7828  1.0472  -3.04696973
3.7828  1.0631  -3.23236367
3.7828  1.0789  -3.82093979
3.7828  1.0948  -5.47653545
3.7828  1.1107  -6.01813142
3.7828  1.1265  -6.55972738
3.7828  1.1424  -7.10132335
3.7828  1.1583  -7.93816342
3.7828  1.1741  -14.08936552
3.7828  1.1900  -18.93939535
3.7828  1.2059  -23.54545602
3.7828  1.2217  -28.15151668
3.7828  1.2376  -32.75757735
3.7828  1.2535  -37.20202178
